x-box,y-box,ancho,alto,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx,letra
206,261,58,58,517,-9.15909090909,12.4117647059,781.477272727,868.823529412,3.32954545455,-1154.61363636,1349.70588235,45,755,49,1142,K
412,259,50,60,384,-31.5681818182,5.32352941176,788.068181818,690.323529412,-3.04745989305,-5070.75,694.794117647,51,864,49,1069,K
128,257,54,63,545,-31.7727272727,2.61764705882,1394.90909091,850.382352941,-2.57620320856,-8007.81818182,375.852941176,51,867,46,1076,K
360,168,42,58,509,-34.9772727273,-0.264705882353,841.977272727,869.911764706,-2.13770053476,-5176.15909091,-72.4411764706,45,756,44,999,K
290,167,50,59,276,-21.6590909091,9.55882352941,624.022727273,492.558823529,-2.98596256684,-3989.84090909,982.264705882,51,857,49,1053,K
208,164,56,64,345,-28.1136363636,9.23529411765,769.295454545,576.235294118,-0.869652406417,-5188.52272727,1005.76470588,50,842,53,1146,K
130,163,61,66,355,-25.2954545455,-0.352941176471,650.204545455,736.588235294,-3.38302139037,-3475.02272727,-98.8235294118,52,872,59,1218,K
447,157,51,69,558,-31.9090909091,11.7647058824,1116.0,1049.35294118,2.17312834225,-7399.5,1542.11764706,49,811,45,1026,K
353,87,43,58,480,-32.5909090909,5.02941176471,812.318181818,850.382352941,0.0501336898396,-4139.59090909,769.5,41,690,49,1126,K
199,87,61,59,415,2.54545454545,19.0882352941,732.227272727,722.852941176,3.55414438503,1598.27272727,1969.44117647,49,813,57,1345,K
412,86,54,59,247,-11.3636363636,5.05882352941,350.0,414.058823529,5.73997326203,-1491.04545455,711.470588235,50,793,49,1053,K
120,85,66,61,343,-13.6136363636,3.73529411765,504.204545455,530.147058824,7.57486631016,-1530.38636364,493.794117647,47,777,43,938,K
287,82,47,67,449,-41.1363636364,3.52941176471,981.909090909,793.941176471,0.00735294117647,-7182.36363636,319.764705882,46,785,53,1200,K
361,17,56,51,218,-22.7954545455,4.55882352941,595.886363636,299.029411765,-1.8763368984,-5186.06818182,331.735294118,52,854,54,1141,K
282,7,67,62,240,-2.95454545455,2.85294117647,334.090909091,366.794117647,4.53609625668,66.5909090909,361.088235294,53,890,67,1445,K
131,6,53,61,393,-3.22727272727,1.5,840.909090909,588.088235294,2.09826203209,-552.909090909,200.029411765,49,826,50,1169,K
442,4,56,63,366,-34.7727272727,4.20588235294,982.090909091,535.029411765,-0.427139037433,-7850.72727273,-225.558823529,47,845,55,1214,K
203,0,64,74,367,-16.3636363636,4.35294117647,919.272727273,623.176470588,-1.80347593583,-3662.31818182,782.764705882,53,870,51,1165,K
313,268,45,51,260,-6.56818181818,27.0294117647,525.613636364,720.558823529,-4.20655080214,1081.88636364,3567.55882353,35,528,50,950,L
253,268,39,52,207,-13.4545454545,17.9705882353,317.727272727,478.617647059,-4.45922459893,-325.045454545,2135.79411765,31,470,33,678,L
196,261,37,58,494,4.52272727273,14.1176470588,522.795454545,926.176470588,7.17780748663,649.659090909,1991.82352941,29,476,43,1008,L
378,259,39,60,295,-40.7045454545,25.4705882353,626.840909091,698.352941176,-4.01470588235,-4347.75,3659.88235294,28,466,32,658,L
128,257,47,62,353,-58.75,32.3235294118,965.204545455,801.029411765,-4.50735294118,-9186.25,4447.26470588,27,459,33,693,L
332,168,36,57,386,-43.6818181818,27.5,633.227272727,855.852941176,-5.03475935829,-4073.63636364,3492.5,27,459,30,616,L
274,167,39,59,228,-38.8181818182,20.9411764706,616.5,576.882352941,-3.00334224599,-5431.04545455,3185.58823529,28,465,33,670,L
199,164,50,62,274,-35.0909090909,30.8235294118,681.727272727,642.176470588,-2.52406417112,-4578.04545455,3777.47058824,29,476,37,747,L
134,159,45,67,295,-39.4090909091,27.1764705882,580.272727273,741.529411765,0.0909090909091,-4256.59090909,4231.41176471,30,475,42,837,L
414,158,46,75,410,-59.5454545455,26.2058823529,1048.13636364,1150.14705882,-8.38235294118,-9088.04545455,4375.67647059,31,508,41,810,L
389,89,39,55,213,-5.75,13.3823529412,320.704545455,434.852941176,7.36831550802,-693.159090909,1563.32352941,29,474,48,991,L
335,87,39,58,348,-37.25,30.7058823529,540.113636364,780.411764706,-2.27874331551,-3262.79545455,4198.58823529,28,467,34,705,L
122,87,44,59,327,-8.86363636364,28.8823529412,400.181818182,620.176470588,5.80548128342,-1201.63636364,2719.0,28,469,47,1059,L
196,85,53,63,322,11.9318181818,16.2352941176,483.931818182,522.647058824,2.72660427807,1594.97727273,1101.88235294,32,497,52,1172,L
270,82,46,66,304,-43.5454545455,37.1176470588,781.863636364,766.235294118,-2.59826203209,-6208.81818182,5072.35294118,31,486,34,706,L
345,16,49,49,127,-19.7272727273,17.9117647059,381.136363636,291.147058824,-0.805481283422,-3567.09090909,2088.08823529,27,440,36,717,L
270,11,51,57,212,7.15909090909,5.88235294118,294.113636364,421.058823529,3.54612299465,1164.20454545,99.2352941176,37,566,63,1458,L
131,5,48,60,291,-25.9545454545,26.8235294118,508.954545455,605.705882353,0.689171122995,-2524.40909091,2631.52941176,32,509,43,858,L
417,4,50,64,272,-36.75,28.4411764706,666.159090909,630.852941176,-1.11564171123,-4789.84090909,3395.85294118,31,486,39,774,L
194,0,62,72,299,-23.0909090909,29.6176470588,689.772727273,849.5,-5.01871657754,-1251.45454545,4110.32352941,36,552,48,914,L
309,268,52,51,351,0.0681818181818,2.38235294118,816.477272727,674.911764706,-0.0868983957219,-18.8863636364,1284.44117647,76,1322,51,1071,M
235,268,56,52,356,-5.34090909091,4.47058823529,756.840909091,539.235294118,-2.08355614973,-1250.34090909,422.882352941,79,1262,41,849,M
133,261,83,58,546,25.7045454545,12.7941176471,1142.38636364,813.676470588,1.56684491979,5174.38636364,1199.20588235,71,1118,40,866,M
375,259,71,60,402,2.36363636364,8.38235294118,1184.22727273,615.911764706,0.244652406417,690.727272727,1011.97058824,81,1304,38,783,M
49,258,59,62,719,-3.95454545455,-1.47058823529,1963.63636364,1152.82352941,0.207219251337,-384.272727273,-110.882352941,76,1202,35,735,M
322,167,52,58,527,0.840909090909,5.38235294118,1177.02272727,708.205882353,0.299465240642,251.204545455,1185.44117647,57,945,33,693,M
235,165,65,61,279,8.25,0.705882352941,783.295454545,408.823529412,0.446524064171,2562.61363636,235.058823529,80,1335,36,774,M
140,164,69,63,370,9.56818181818,-6.67647058824,1143.93181818,505.205882353,3.35026737968,3335.20454545,-362.264705882,75,1281,39,878,M
419,159,58,66,660,-7.95454545455,-13.5882352941,1781.09090909,1082.88235294,1.66042780749,-269.909090909,-953.470588235,68,1129,38,816,M
52,157,68,72,386,8.72727272727,6.38235294118,1212.68181818,529.441176471,0.229278074866,3401.45454545,804.735294118,67,1070,42,900,M
323,87,51,58,572,-3.68181818182,-11.6764705882,1498.18181818,796.147058824,0.599598930481,-325.5,-417.029411765,61,1016,35,742,M
129,87,81,71,335,34.4545454545,-5.70588235294,844.227272727,371.470588235,7.36096256684,6134.13636364,-379.470588235,64,1085,48,1106,M
41,87,73,59,459,8.18181818182,7.38235294118,728.136363636,628.147058824,7.66978609626,1563.13636364,961.911764706,64,988,44,920,M
390,86,61,61,319,10.2045454545,-4.85294117647,487.931818182,441.617647059,7.55147058824,1121.43181818,-308.735294118,71,1169,54,1176,M
234,82,66,66,498,-3.25,10.3235294118,1111.38636364,757.970588235,-0.114304812834,-494.840909091,1183.14705882,76,1179,36,774,M
319,17,64,49,213,2.18181818182,-2.70588235294,634.045454545,237.352941176,0.80949197861,488.045454545,-57.5882352941,72,1200,38,818,M
234,10,79,57,270,-1.11363636364,2.23529411765,418.886363636,430.941176471,5.79144385027,-150.568181818,300.647058824,76,1228,64,1311,M
49,3,73,64,415,16.2727272727,-6.94117647059,1000.63636364,622.941176471,8.35494652406,3487.54545455,-623.0,81,1361,47,1034,M
408,0,71,69,345,10.8409090909,0.117647058824,1127.84090909,440.411764706,2.53743315508,2888.25,479.235294118,71,1177,42,927,M
143,0,71,73,443,5.65909090909,-25.9411764706,1628.52272727,769.058823529,0.433823529412,1056.20454545,-2598.17647059,80,1454,38,811,M
277,268,50,51,357,0.0,2.67647058824,660.590909091,677.852941176,0.235962566845,263.045454545,619.617647059,67,1113,48,975,N
212,268,46,51,331,1.72727272727,-0.911764705882,701.954545455,529.676470588,-0.905080213904,549.772727273,-28.9705882353,64,1068,37,723,N
128,261,65,58,496,7.86363636364,-5.79411764706,885.818181818,706.147058824,6.17647058824,1426.31818182,-538.735294118,56,953,37,787,N
345,259,56,60,408,11.9772727273,1.64705882353,1342.88636364,644.941176471,-2.49398395722,4423.88636364,288.941176471,65,1094,39,783,N
49,257,54,63,617,-2.61363636364,5.52941176471,1898.06818182,916.235294118,-3.1871657754,-116.204545455,626.352941176,60,1017,35,735,N
299,167,43,58,537,11.1590909091,6.08823529412,1026.06818182,810.205882353,-0.449197860963,2664.79545455,1239.08823529,52,871,36,766,N
220,167,55,59,303,-1.75,3.05882352941,970.522727273,494.941176471,-1.66243315508,-748.204545455,366.941176471,68,1149,38,815,N
134,164,59,64,355,0.613636363636,4.14705882353,973.386363636,534.441176471,2.63168449198,93.6136363636,426.970588235,64,1063,35,735,N
53,159,60,67,387,-6.68181818182,13.3823529412,1007.77272727,676.676470588,-0.214572192513,235.5,1885.55882353,67,1047,44,883,N
391,157,49,74,523,-11.9090909091,4.58823529412,1180.45454545,731.941176471,-0.28743315508,-3524.63636364,1104.52941176,52,873,37,750,N
301,87,42,58,571,1.34090909091,6.14705882353,1277.79545455,815.264705882,-0.510695187166,266.840909091,870.147058824,56,939,33,701,N
362,86,56,60,271,-2.0,4.47058823529,387.272727273,414.588235294,6.38168449198,-461.818181818,616.117647059,64,1075,42,886,N
41,86,69,60,371,-2.27272727273,2.14705882353,552.5,489.323529412,7.31885026738,-267.090909091,360.911764706,54,906,36,774,N
122,85,72,73,328,31.5681818182,-7.38235294118,931.204545455,442.029411765,9.36564171123,5739.88636364,-357.147058824,60,1054,40,883,N
217,81,60,67,443,-1.18181818182,3.79411764706,1514.13636364,684.735294118,-3.38435828877,254.636363636,427.323529412,66,1097,38,781,N
293,18,51,49,216,0.272727272727,-5.17647058824,738.318181818,250.176470588,-2.10227272727,558.818181818,-490.823529412,61,1037,35,735,N
212,11,72,55,227,-4.54545454545,-0.911764705882,325.5,402.382352941,5.21524064171,-479.090909091,52.3823529412,66,1109,52,1041,N
374,0,60,67,349,1.81818181818,9.5,955.545454545,548.558823529,4.00534759358,255.045454545,1014.5,63,1010,35,735,N
131,0,64,72,441,-0.227272727273,2.94117647059,1383.95454545,764.764705882,-0.538101604278,253.272727273,314.941176471,72,1217,36,774,N
50,0,65,66,359,6.25,14.0588235294,909.522727273,527.411764706,4.20855614973,2185.88636364,1715.94117647,65,1016,36,774,N
204,268,44,52,272,0.840909090909,0.705882352941,678.840909091,510.411764706,1.3128342246,419.340909091,249.352941176,48,792,53,1124,O
271,267,47,53,288,1.27272727273,3.35294117647,733.545454545,560.352941176,0.0374331550802,290.227272727,629.294117647,47,786,58,1218,O
131,261,53,58,514,5.81818181818,9.35294117647,1130.09090909,818.294117647,6.91844919786,1852.31818182,1269.88235294,46,782,55,1252,O
335,258,64,62,367,-0.5,0.147058823529,1102.77272727,746.088235294,1.27406417112,-116.0,213.852941176,48,816,61,1299,O
47,257,60,63,512,2.25,3.11764705882,1302.65909091,955.117647059,0.175802139037,598.568181818,594.470588235,45,756,54,1134,O
301,168,45,58,536,-3.54545454545,2.58823529412,1178.59090909,955.411764706,-0.00668449197861,-1070.45454545,431.058823529,45,756,47,980,O
219,166,59,60,273,1.38636363636,2.58823529412,823.568181818,608.823529412,3.09893048128,402.159090909,576.117647059,50,850,62,1302,O
136,164,61,64,365,-3.38636363636,3.67647058824,958.704545455,769.735294118,5.90307486631,-270.25,730.205882353,49,819,60,1260,O
52,163,65,63,367,2.09090909091,-1.85294117647,1044.13636364,665.029411765,6.25935828877,1024.13636364,414.088235294,56,959,63,1334,O
391,159,52,66,551,3.95454545455,-0.0882352941176,1099.5,922.794117647,-0.840240641711,1144.77272727,402.970588235,50,825,45,951,O
352,87,46,59,312,-0.636363636364,-4.44117647059,637.5,601.088235294,9.54478609626,-137.954545455,-509.5,49,842,63,1313,O
290,86,43,59,483,0.568181818182,5.14705882353,851.431818182,828.323529412,1.92045454545,409.25,853.970588235,45,756,45,952,O
121,86,64,62,402,-9.18181818182,-6.26470588235,1040.86363636,834.382352941,2.44251336898,-84.4545454545,-756.617647059,53,960,65,1395,O
45,86,53,61,401,-3.65909090909,-0.5,866.704545455,629.735294118,11.439171123,-280.204545455,-99.3235294118,45,774,48,1032,O
208,82,60,65,423,0.454545454545,3.17647058824,1069.63636364,919.411764706,3.00334224599,123.863636364,737.647058824,47,785,58,1218,O
283,18,53,47,242,-4.36363636364,-0.735294117647,626.863636364,471.029411765,1.50735294118,-579.818181818,101.617647059,47,811,63,1340,O
214,9,53,57,269,2.81818181818,0.735294117647,712.727272727,476.323529412,9.41243315508,821.136363636,492.911764706,47,769,60,1320,O
51,6,57,60,383,0.568181818182,3.20588235294,925.113636364,760.911764706,7.22326203209,18.0227272727,489.029411765,49,844,59,1251,O
360,5,61,63,353,-1.77272727273,2.79411764706,961.863636364,706.735294118,5.43516042781,-234.681818182,348.323529412,48,816,60,1260,O
125,0,67,73,388,2.29545454545,5.23529411765,1207.02272727,897.823529412,0.183155080214,867.931818182,1069.70588235,50,825,61,1299,O
255,268,44,51,268,-10.5454545455,-1.61764705882,448.636363636,567.617647059,3.18983957219,-715.0,236.264705882,37,671,66,1337,P
192,268,39,51,266,-3.79545454545,-21.5294117647,426.340909091,476.823529412,3.12232620321,863.204545455,-2018.11764706,39,702,43,926,P
122,261,50,58,522,-6.77272727273,-26.2352941176,867.409090909,801.823529412,8.54077540107,32.2272727273,-2716.35294118,38,655,47,944,P
318,259,43,60,407,-23.0909090909,-26.9411764706,787.227272727,701.941176471,3.3756684492,-2617.54545455,-3020.41176471,37,674,47,974,P
49,258,50,62,497,-36.5681818182,-37.8529411765,1226.34090909,825.323529412,3.87834224599,-6078.29545455,-3997.5,35,639,47,994,P
267,168,39,57,511,-30.4318181818,-35.8823529412,939.613636364,864.764705882,3.85026737968,-3821.34090909,-3627.94117647,36,644,42,872,P
205,166,40,60,319,-21.1136363636,-20.5882352941,723.022727273,571.0,3.2513368984,-2413.20454545,-2430.64705882,42,774,51,1052,P
127,164,53,63,336,-22.8863636364,-30.0588235294,888.659090909,572.294117647,4.2820855615,-3938.56818182,-3367.47058824,39,717,58,1215,P
51,163,57,67,351,-13.5681818182,-26.3235294118,772.113636364,617.5,6.04344919786,-526.840909091,-2722.79411765,47,881,70,1335,P
352,161,37,64,475,-23.9545454545,-27.0,735.136363636,906.235294118,4.9064171123,-2177.27272727,-2155.76470588,37,660,43,880,P
333,88,49,58,253,-0.613636363636,-20.2647058824,428.75,408.970588235,6.97794117647,384.068181818,-2184.67647059,38,714,54,1193,P
273,87,42,58,421,-27.25,-23.2058823529,731.522727273,624.441176471,2.95588235294,-2849.56818182,-1945.5,35,631,48,975,P
42,86,61,62,323,-1.84090909091,-21.9411764706,635.25,520.588235294,10.7185828877,356.795454545,-1961.17647059,36,657,48,1058,P
122,85,63,77,361,20.5681818182,-27.7647058824,647.25,729.0,5.42647058824,4081.75,-3557.35294118,46,844,62,1317,P
209,81,43,65,400,-26.7045454545,-28.5294117647,834.477272727,683.705882353,4.07352941176,-3914.43181818,-3024.47058824,37,660,47,995,P
263,16,48,50,237,-12.4318181818,-17.5588235294,434.159090909,389.205882353,-0.0929144385027,-651.159090909,-1716.08823529,41,755,62,1275,P
192,11,62,55,231,4.93181818182,-12.8823529412,443.522727273,393.0,8.18917112299,2007.84090909,-1166.11764706,40,737,60,1306,P
337,3,57,67,336,-21.3863636364,-32.9411764706,755.386363636,660.058823529,4.27673796791,-2110.88636364,-3846.47058824,41,746,61,1267,P
116,0,60,72,380,2.0,-41.0588235294,695.181818182,831.941176471,3.09893048128,3005.68181818,-6066.82352941,45,874,53,1161,P
50,0,58,68,333,-10.4090909091,-24.8529411765,659.772727273,530.735294118,5.72727272727,-375.318181818,-2554.20588235,38,682,57,1248,P
207,268,74,61,230,-23.2045454545,14.7058823529,563.522727273,615.235294118,-6.95187165775,-4838.20454545,3576.41176471,53,838,55,1038,Q
131,261,55,58,604,10.9090909091,23.8823529412,1306.63636364,1002.94117647,2.79679144385,2171.86363636,2729.52941176,50,820,63,1448,Q
457,257,47,60,323,5.54545454545,12.8823529412,754.045454545,701.647058824,-1.13903743316,1250.54545455,1562.29411765,48,830,76,1707,Q
47,257,63,67,526,2.34090909091,6.14705882353,1215.84090909,976.852941176,-3.80949197861,-632.022727273,138.147058824,48,798,59,1269,Q
522,248,64,70,399,12.8181818182,6.35294117647,1167.27272727,829.470588235,-3.07352941176,2485.22727273,428.823529412,48,808,75,1738,Q
301,168,45,65,529,7.77272727273,-12.6764705882,1092.81818182,844.323529412,-2.33422459893,738.818181818,-1988.61764706,45,772,52,1130,Q
219,166,61,60,286,6.70454545455,9.29411764706,833.522727273,687.176470588,-0.159759358289,549.159090909,1684.35294118,51,856,68,1506,Q
135,163,60,74,342,12.9090909091,4.05882352941,824.954545455,590.411764706,0.661096256684,2077.72727273,-286.411764706,48,820,69,1540,Q
52,163,65,76,381,14.1363636364,-8.76470588235,1043.86363636,720.411764706,1.66778074866,2767.18181818,-1218.82352941,54,953,77,1787,Q
393,158,62,76,435,-16.3409090909,1.44117647059,789.340909091,766.323529412,-7.44919786096,-4011.79545455,-322.735294118,51,881,61,1237,Q
366,88,46,68,341,0.795454545455,0.970588235294,616.977272727,622.911764706,5.60628342246,124.204545455,-143.911764706,48,827,77,1655,Q
304,86,44,65,465,8.11363636364,2.32352941176,810.75,774.323529412,-2.05414438503,866.25,-78.6764705882,44,746,52,1151,Q
46,86,54,71,449,-1.02272727273,2.38235294118,856.522727273,674.970588235,7.2185828877,-633.613636364,40.8529411765,47,795,66,1433,Q
126,85,68,70,373,18.2954545455,6.79411764706,907.068181818,750.029411765,2.52072192513,4284.97727273,479.558823529,44,752,75,1718,Q
216,82,67,77,407,10.1363636364,-0.352941176471,1054.63636364,768.823529412,-3.83556149733,1253.09090909,-1142.29411765,51,881,69,1521,Q
281,18,63,50,240,-12.0454545455,6.88235294118,460.818181818,490.882352941,-1.24197860963,-2788.40909091,672.352941176,58,918,71,1449,Q
212,9,53,71,281,6.75,-3.70588235294,609.340909091,428.941176471,4.21323529412,900.204545455,-704.294117647,52,889,73,1686,Q
52,4,56,70,380,2.18181818182,-4.64705882353,788.772727273,610.352941176,3.48796791444,203.318181818,-914.705882353,46,792,64,1374,Q
359,3,62,74,339,4.0,2.44117647059,804.318181818,572.617647059,0.222593582888,-111.909090909,-347.5,48,820,69,1480,Q
123,0,77,76,383,-8.95454545455,11.5294117647,873.954545455,901.235294118,-4.18114973262,-3395.95454545,1169.0,50,844,76,1524,Q
261,268,50,51,316,-14.1590909091,6.73529411765,600.886363636,650.323529412,-1.20655080214,-2252.29545455,1089.02941176,48,768,66,1343,R
197,268,45,52,322,-12.6590909091,-1.32352941176,440.613636364,591.205882353,-2.74799465241,-1539.25,-231.088235294,49,797,53,1141,R
126,262,52,57,593,7.40909090909,0.764705882353,1045.22727273,985.705882353,1.76403743316,1328.5,-215.941176471,49,789,55,1239,R
327,259,50,61,419,-23.8863636364,-0.294117647059,811.068181818,777.705882353,-3.43449197861,-4621.79545455,-457.882352941,49,802,55,1155,R
49,258,53,62,588,-14.0227272727,-12.6176470588,1450.38636364,1036.5,-1.47259358289,-3651.65909091,-1743.26470588,46,738,58,1343,R
280,168,42,58,553,-25.1136363636,-10.5882352941,909.068181818,961.0,-2.06818181818,-4427.06818182,-1383.0,46,727,48,1035,R
214,166,47,60,325,-30.9545454545,3.20588235294,731.045454545,594.323529412,-3.51737967914,-5782.5,-7.20588235294,51,844,58,1177,R
133,164,56,62,414,-16.5,-1.73529411765,963.0,754.617647059,-0.177139037433,-4320.13636364,-679.029411765,51,831,67,1475,R
50,163,62,67,395,-4.29545454545,-7.82352941176,731.25,734.117647059,0.888368983957,-139.840909091,-1067.52941176,55,935,73,1567,R
367,159,41,66,609,-9.34090909091,2.47058823529,989.886363636,1172.58823529,-2.11631016043,-1788.88636364,893.647058824,48,768,49,1085,R
340,87,50,58,289,0.477272727273,-7.32352941176,456.204545455,530.382352941,8.60227272727,630.477272727,-989.382352941,46,756,59,1318,R
281,87,41,58,548,-22.6363636364,1.82352941176,881.045454545,938.0,-1.51203208556,-2889.0,651.941176471,42,666,58,1301,R
122,86,66,70,400,6.65909090909,-27.6764705882,757.295454545,799.852941176,5.5922459893,1073.29545455,-3850.73529412,51,859,80,1804,R
42,86,58,60,409,1.63636363636,-0.911764705882,654.090909091,694.558823529,10.4605614973,291.818181818,-222.558823529,45,729,55,1222,R
210,82,49,64,499,-25.5,1.11764705882,1097.13636364,861.0,-2.0628342246,-5571.27272727,-422.058823529,46,742,61,1350,R
271,19,63,47,241,-13.2727272727,-5.61764705882,470.181818182,428.147058824,-4.8135026738,-2311.68181818,-435.676470588,51,839,69,1465,R
197,11,62,59,278,9.04545454545,-6.64705882353,435.681818182,467.764705882,6.43582887701,1994.63636364,-1144.70588235,49,820,71,1611,R
356,5,66,62,362,-16.6818181818,-2.82352941176,743.0,684.352941176,-3.95387700535,-3528.59090909,-729.705882353,51,831,64,1340,R
52,3,53,63,436,7.11363636364,-14.6470588235,891.977272727,750.529411765,3.59959893048,1490.75,-1956.52941176,47,772,65,1557,R
114,0,79,73,356,-5.38636363636,-5.55882352941,588.295454545,843.558823529,-7.53676470588,-360.340909091,-886.147058824,58,936,54,1154,R
186,268,34,52,320,3.63636363636,6.76470588235,510.772727273,618.764705882,0.172459893048,659.409090909,928.470588235,36,582,71,1512,S
245,267,41,53,330,1.31818181818,3.52941176471,687.818181818,699.941176471,1.09959893048,183.636363636,776.823529412,40,667,81,1722,S
122,261,44,58,524,12.7272727273,1.14705882353,660.681818182,886.029411765,4.39304812834,1684.13636364,307.676470588,40,683,56,1201,S
306,258,36,61,379,2.27272727273,2.82352941176,473.909090909,781.588235294,0.777406417112,311.818181818,462.705882353,28,485,63,1323,S
48,257,51,63,542,1.31818181818,5.41176470588,1060.27272727,998.235294118,-1.67045454545,189.909090909,796.529411765,38,642,79,1659,S
244,168,39,58,471,1.86363636364,5.94117647059,651.818181818,956.058823529,-1.66844919786,-104.909090909,1006.88235294,31,525,67,1373,S
188,167,35,61,252,5.29545454545,-2.5,389.659090909,516.264705882,-1.51604278075,762.795454545,-8.14705882353,28,487,73,1550,S
114,164,51,64,360,-1.68181818182,0.117647058824,686.727272727,818.882352941,2.08489304813,44.9545454545,312.294117647,32,547,82,1731,S
49,163,48,66,325,5.5,10.0,497.045454545,760.352941176,3.78475935829,496.681818182,1566.29411765,37,594,65,1455,S
314,162,56,74,353,33.1590909091,23.9411764706,595.431818182,860.0,0.831550802139,4112.75,3905.05882353,33,574,62,1447,S
288,88,43,57,467,9.47727272727,10.2058823529,707.204545455,888.735294118,4.91377005348,1453.56818182,1731.32352941,36,615,69,1451,S
45,88,52,57,421,3.02272727273,0.323529411765,682.477272727,738.735294118,10.3061497326,371.75,334.558823529,46,783,58,1211,S
349,87,48,57,261,0.386363636364,0.0294117647059,404.25,538.147058824,8.60160427807,-24.0227272727,435.382352941,43,729,63,1345,S
113,85,79,72,360,26.0681818182,9.08823529412,745.386363636,694.852941176,8.96189839572,5142.84090909,1364.20588235,33,540,81,1913,S
214,84,52,63,386,12.6590909091,7.35294117647,698.659090909,797.352941176,0.21256684492,2496.25,1164.82352941,32,519,78,1731,S
252,18,57,47,242,10.8636363636,7.70588235294,497.863636364,534.470588235,1.51270053476,1897.45454545,949.352941176,33,514,84,1917,S
185,8,59,59,197,2.18181818182,6.02941176471,330.227272727,401.264705882,6.40040106952,168.0,880.617647059,41,660,56,1185,S
332,5,51,64,359,0.318181818182,0.352941176471,677.954545455,814.705882353,1.92847593583,333.863636364,325.941176471,32,547,82,1731,S
50,1,53,66,329,5.65909090909,3.11764705882,464.522727273,690.117647059,5.52740641711,925.704545455,808.176470588,30,496,71,1533,S
118,0,51,80,426,-22.6818181818,-7.08823529412,938.181818182,959.794117647,4.83021390374,-3614.09090909,-2228.32352941,40,709,76,1524,S
242,268,44,51,237,0.840909090909,-10.1176470588,382.75,641.823529412,0.614304812834,103.25,-314.0,42,805,48,998,T
179,268,42,51,235,-4.68181818182,-20.6470588235,210.636363636,522.117647059,-0.534090909091,-682.818181818,-2265.35294118,32,581,32,668,T
119,261,42,58,467,-18.2045454545,-25.1764705882,495.25,878.176470588,3.93248663102,-1508.79545455,-2713.0,27,459,40,759,T
45,258,54,62,358,-1.36363636364,-39.2941176471,361.681818182,845.764705882,-0.542780748663,-375.272727273,-5011.0,27,459,35,735,T
301,257,52,62,263,1.04545454545,-26.2058823529,272.772727273,628.911764706,0.467914438503,225.909090909,-2969.02941176,29,511,36,760,T
260,168,42,57,378,-2.15909090909,-32.9117647059,326.022727273,874.382352941,0.0,-53.9772727273,-4159.67647059,27,459,32,677,T
196,166,50,59,170,-5.77272727273,-13.1470588235,148.363636364,423.558823529,-0.148395721925,-183.045454545,-1873.5,30,545,35,726,T
119,165,63,61,216,-6.79545454545,-28.7352941176,276.659090909,530.147058824,-0.00668449197861,-559.75,-3342.5,28,484,38,791,T
347,158,60,66,337,-35.7045454545,-31.5588235294,541.613636364,867.441176471,-0.873663101604,-3168.79545455,-3977.08823529,28,462,37,772,T
52,158,59,68,235,-10.4545454545,-16.1176470588,315.5,466.705882353,2.8429144385,8.77272727273,-1004.70588235,29,486,41,822,T
358,87,54,59,190,-16.1136363636,-22.3235294118,390.25,472.676470588,4.80414438503,-2073.97727273,-2790.44117647,28,485,46,878,T
293,87,44,58,294,-3.90909090909,-32.6470588235,258.909090909,699.823529412,1.2185828877,96.7272727273,-3957.70588235,27,459,33,690,T
47,87,58,59,267,-18.5681818182,-20.6176470588,395.431818182,580.029411765,6.56951871658,-1881.84090909,-2542.91176471,28,484,44,861,T
117,85,79,69,325,17.4318181818,-26.4411764706,700.204545455,791.970588235,-0.201203208556,1241.56818182,-3338.79411765,42,715,63,1458,T
219,82,57,63,265,-2.0,-35.0588235294,303.363636364,611.764705882,-0.433823529412,-129.772727273,-3869.94117647,27,459,36,758,T
263,18,54,49,124,-3.59090909091,-21.8823529412,157.045454545,283.352941176,-0.317513368984,-224.227272727,-2380.41176471,25,425,36,752,T
201,7,59,59,206,-7.77272727273,-10.6176470588,356.954545455,399.558823529,6.04010695187,-11.0454545455,-543.911764706,43,839,54,1051,T
333,5,64,61,233,-2.68181818182,-30.3529411765,342.272727273,537.0,1.73462566845,265.545454545,-3137.29411765,28,483,37,791,T
115,3,67,70,268,-0.568181818182,-37.0294117647,357.431818182,680.323529412,-0.167112299465,-401.613636364,-4598.44117647,34,617,37,798,T
55,2,59,62,246,-13.1363636364,-28.2647058824,353.5,531.970588235,2.12098930481,-674.909090909,-2785.79411765,30,528,41,822,T
270,268,48,52,241,-1.25,-1.26470588235,476.795454545,566.382352941,-0.0033422459893,-418.659090909,-296.676470588,49,843,47,980,U
200,268,51,52,286,-4.40909090909,15.7941176471,564.045454545,543.852941176,-1.75802139037,-1111.13636364,1737.97058824,55,885,37,755,U
128,260,52,59,625,2.61363636364,29.0588235294,1314.79545455,931.705882353,-0.0187165775401,1991.47727273,2900.41176471,49,793,41,863,U
336,259,53,61,364,1.09090909091,10.0,1230.77272727,733.117647059,1.18048128342,1186.77272727,1325.23529412,51,903,39,840,U
49,257,54,63,507,0.659090909091,14.7941176471,1654.79545455,904.617647059,-0.264037433155,226.477272727,1818.85294118,50,896,35,735,U
