x-box,y-box,ancho,alto,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx,letra
263,268,42,52,839,-12.765625,27.375,2951.203125,3172.375,-2.04467773438,-1899.859375,4202.4375,76,2393,91,3041,G
328,267,47,53,809,-14.84375,7.578125,2746.65625,3212.859375,-1.72875976562,-11869.71875,-763.703125,77,2442,101,3231,G
190,261,52,69,1630,17.0,22.515625,4301.9375,5246.546875,17.0339355469,7377.6875,6421.796875,85,2735,99,3241,G
392,258,56,62,929,-27.0,37.203125,3655.5625,3768.109375,-7.90625,-8376.28125,11776.578125,73,2165,86,2698,G
106,257,59,63,1458,9.09375,13.375,5135.6875,5138.46875,-3.56665039062,3817.3125,2192.3125,78,2469,103,3507,G
342,168,44,58,1369,1.921875,20.203125,3770.765625,4694.921875,-17.712890625,253.078125,-464.015625,72,2212,85,2822,G
267,166,54,60,709,-3.765625,27.765625,2652.046875,3449.890625,-0.57080078125,-2629.046875,5800.796875,75,2244,92,2929,G
110,163,57,71,969,12.953125,9.1875,3246.546875,3106.6875,2.93383789062,-676.578125,-9523.59375,85,2681,116,3887,G
186,162,57,71,941,17.4375,-0.546875,3469.125,3395.640625,6.50024414062,2440.59375,-12473.890625,83,2552,95,3122,G
433,158,51,78,1517,22.3125,-11.234375,4903.90625,4419.203125,-7.69287109375,7632.375,-8585.140625,95,3062,103,3444,G
405,87,46,72,715,-24.046875,-31.03125,1716.703125,2302.4375,16.3544921875,-4740.984375,-14020.96875,81,2774,99,3067,G
184,87,65,74,1048,48.53125,-30.0625,3888.65625,2706.46875,11.3134765625,12911.21875,-15537.25,92,3000,107,3652,G
105,87,52,74,1082,-8.109375,-13.421875,2657.265625,3122.953125,18.0947265625,-5477.859375,-8912.546875,85,2812,103,3366,G
346,86,39,60,1381,14.734375,42.0625,3249.953125,4613.8125,2.14013671875,5164.421875,11635.46875,80,2525,84,2818,G
271,81,54,66,1226,-34.6875,38.46875,3518.21875,4589.375,6.13012695312,-15939.75,8471.9375,81,2452,109,3476,G
337,18,55,60,500,22.09375,-16.328125,1945.65625,1335.078125,-3.15356445312,8986.0,-12466.234375,69,2188,93,2902,G
268,8,57,65,748,-22.34375,25.53125,2013.4375,2228.8125,13.5234375,-13123.0625,5352.96875,89,2768,124,3914,G
111,4,54,61,1096,8.40625,20.4375,3246.6875,3401.6875,16.0339355469,143.125,3114.09375,82,2501,109,3629,G
417,2,63,70,884,-0.953125,15.453125,2829.078125,3196.484375,9.32348632812,-3619.703125,-6252.671875,77,2326,92,2961,G
181,0,67,72,1118,-35.515625,25.25,3939.390625,4421.59375,-1.65063476562,-27105.453125,5037.125,92,2669,109,3467,G
337,268,47,51,915,-10.640625,4.71875,2658.203125,3670.8125,-0.032470703125,-2845.921875,3166.0625,93,2971,88,2735,H
268,268,50,52,794,-15.1875,2.046875,2532.34375,2410.828125,-6.13891601562,-7319.15625,421.296875,94,3026,52,1626,H
188,261,61,58,1609,-5.34375,7.21875,4918.5625,4368.59375,19.9697265625,-1868.4375,-251.25,91,2945,64,2018,H
403,259,57,60,1051,-15.59375,-0.921875,5276.4375,3028.890625,-0.26953125,-9385.71875,996.671875,95,3033,59,1895,H
108,257,54,63,1480,1.921875,-3.609375,6856.703125,4025.640625,0.164794921875,759.421875,-283.921875,93,2967,49,1519,H
360,168,45,57,1486,9.75,-6.578125,4851.0625,4600.921875,-0.0029296875,9876.0,-529.703125,93,2958,51,1586,H
283,164,51,62,779,-11.296875,7.328125,4436.171875,2205.046875,-2.57836914062,-3428.671875,4314.578125,95,2970,61,1935,H
196,161,59,66,931,6.921875,3.875,4576.515625,2681.46875,7.94360351562,4539.640625,501.96875,100,3178,55,1707,H
452,158,43,67,1899,-1.46875,36.515625,5801.59375,6296.828125,5.92797851562,-10375.375,13504.828125,89,2833,51,1518,H
109,158,66,72,1026,6.484375,-4.71875,3295.109375,3130.5625,3.265625,5825.546875,-916.8125,101,3214,90,2851,H
367,87,45,58,1369,23.671875,12.6875,4308.421875,4096.875,5.54028320312,14710.265625,-1700.78125,93,3048,53,1619,H
186,86,79,61,1036,61.5625,26.234375,3686.40625,2405.203125,6.50439453125,32874.34375,6507.171875,104,3242,77,2575,H
100,86,66,60,1065,-1.578125,-2.546875,2562.203125,2738.140625,23.7434082031,-1461.359375,-907.703125,91,2924,68,2121,H
431,85,53,61,738,-19.953125,-2.203125,1822.984375,1903.578125,16.9294433594,-8133.078125,-1195.265625,96,3048,79,2427,H
289,81,56,67,1081,-15.9375,-1.6875,5580.25,2857.96875,3.20654296875,-10899.0,-3319.78125,101,3286,54,1666,H
349,16,58,52,616,-32.5,-32.421875,2373.28125,1358.515625,-2.94018554688,-26536.84375,-8044.296875,92,3026,55,1686,H
268,11,72,56,709,-8.5625,-11.125,1518.75,2415.84375,15.5478515625,-3004.71875,-5266.09375,103,3313,102,3112,H
109,2,61,66,970,-2.6875,15.015625,3437.59375,2579.203125,10.2600097656,84.875,986.265625,100,3187,61,1830,H
428,0,60,67,959,15.15625,6.671875,4336.15625,2636.921875,7.4609375,8702.6875,671.921875,98,3124,56,1725,H
186,0,61,72,1034,19.3125,-10.390625,5695.28125,2944.390625,3.31591796875,21567.65625,-3648.734375,100,3244,53,1606,H
278,268,39,51,662,-0.234375,0.0,1036.515625,3712.875,-0.003662109375,-981.796875,0.0,49,1568,82,2495,I
226,268,22,51,761,61.046875,-12.984375,699.078125,2682.109375,-1.58764648438,5354.640625,-5896.734375,49,1568,32,957,I
158,260,49,59,1312,6.90625,-36.34375,2894.03125,5053.40625,24.0278320312,-5056.53125,-19889.5,66,2031,73,2059,I
339,259,23,60,1022,-18.328125,3.09375,598.140625,3637.96875,-2.74438476562,-2061.796875,1505.25,51,1632,34,987,I
109,257,22,63,1443,-22.546875,0.0,1557.703125,4664.65625,-0.352294921875,-4628.015625,0.0,51,1632,29,870,I
275,168,22,57,1341,-48.984375,1.078125,1328.828125,4626.453125,-0.967529296875,-8653.828125,570.328125,51,1632,32,999,I
229,167,20,59,870,-26.53125,6.796875,413.34375,3127.140625,-0.0087890625,-2104.96875,3872.015625,51,1632,28,864,I
176,164,25,62,894,-34.515625,-0.046875,747.265625,2995.203125,13.0620117188,-4359.953125,405.609375,51,1632,36,1089,I
109,162,48,65,870,-8.59375,9.65625,1126.71875,4448.4375,15.5473632812,-1868.5,4264.21875,55,1715,77,2379,I
344,157,23,68,1256,-20.28125,2.859375,1032.28125,5099.015625,-4.89379882812,-3157.71875,2318.109375,53,1696,37,1110,I
365,88,37,56,471,-14.46875,-6.640625,1060.375,1448.578125,17.9504394531,-3413.1875,-2428.859375,51,1632,43,1333,I
100,88,45,57,769,0.59375,-6.40625,1556.75,2232.0,26.6057128906,584.5625,-2267.84375,51,1632,47,1457,I
323,87,23,58,1180,-26.25,-2.84375,973.625,3906.5,7.46997070312,-4047.84375,-2550.78125,51,1632,31,930,I
164,86,71,61,903,70.609375,32.484375,3292.984375,3739.171875,24.9555664062,34002.390625,20442.703125,79,2605,84,2666,I
256,83,45,63,1062,-26.53125,-12.703125,1915.78125,5439.203125,0.23193359375,-4096.59375,-6139.265625,52,1681,83,2554,I
269,17,17,48,685,-24.0625,-25.734375,305.25,2033.765625,1.48364257812,-1522.28125,-7505.109375,48,1560,31,988,I
207,11,51,55,473,-11.484375,-7.015625,828.828125,1750.890625,16.3759765625,-1643.109375,-3850.390625,51,1673,65,1986,I
314,4,26,62,950,-31.515625,2.3125,918.859375,3081.8125,16.4357910156,-4591.328125,896.3125,51,1632,37,1139,I
110,4,31,63,764,-8.8125,-3.875,1019.8125,2543.25,21.6672363281,-1241.4375,-730.34375,51,1632,40,1220,I
153,0,39,73,1019,19.78125,0.390625,1221.3125,5219.953125,-5.61108398438,1185.0,1062.765625,58,1836,77,2361,I
330,268,46,52,633,6.3125,1.671875,1517.0625,2876.140625,16.1281738281,-7230.625,-6020.453125,67,1955,65,1970,J
269,268,33,61,603,86.453125,39.34375,1638.109375,3244.5625,10.34765625,18766.703125,34064.6875,59,1673,52,1646,J
215,260,46,69,1345,-2.46875,-43.609375,2712.0625,5493.359375,28.185546875,-4310.28125,-24811.703125,72,2126,70,1960,J
388,259,33,61,793,95.453125,32.703125,1817.328125,3152.921875,14.4992675781,18448.140625,14702.890625,53,1661,44,1362,J
144,257,45,63,1126,114.234375,84.015625,3814.578125,3921.015625,19.4521484375,33892.546875,27797.734375,63,1890,47,1457,J
337,168,34,69,1118,83.640625,-38.53125,1991.140625,4604.28125,13.6198730469,15951.953125,-24822.84375,53,1696,61,1790,J
279,166,33,63,517,57.375,13.453125,1326.40625,1842.390625,15.2529296875,12217.03125,4356.890625,51,1632,44,1400,J
209,163,49,63,688,72.53125,63.5,2553.875,2763.03125,18.4558105469,23416.75,23646.40625,59,1772,49,1519,J
135,162,66,77,577,20.15625,-10.453125,1269.1875,2991.015625,24.9448242188,-1666.6875,-4662.796875,60,1776,62,1940,J
416,158,40,66,1247,121.078125,17.390625,3007.359375,4671.515625,25.7917480469,28845.328125,4816.359375,64,1883,51,1578,J
429,87,54,57,631,-23.484375,-15.5625,1803.359375,2469.5625,24.6877441406,-13761.796875,-10894.21875,80,2419,73,2143,J
373,87,35,59,1022,88.53125,57.015625,2386.78125,3532.703125,15.728515625,17727.03125,16268.453125,62,1863,45,1386,J
141,87,57,59,820,-12.828125,39.15625,2946.734375,2316.71875,32.3249511719,-7545.453125,9205.375,71,2162,58,1721,J
215,86,65,74,974,68.546875,8.0,3520.578125,3261.03125,24.302734375,26149.140625,303.96875,98,3081,95,3115,J
302,82,52,67,886,5.578125,-12.875,1694.640625,4373.84375,21.1293945312,-3629.671875,-14207.1875,65,1955,65,1927,J
285,11,64,58,384,3.703125,-5.984375,955.046875,1417.796875,16.6279296875,-2619.046875,-6281.703125,66,1978,64,1959,J
371,9,50,65,340,64.015625,30.703125,1696.078125,1760.828125,8.65112304688,26917.859375,18835.734375,56,1723,51,1618,J
472,5,48,62,665,87.96875,63.21875,2690.0,2838.65625,16.5305175781,30115.15625,27672.875,55,1690,49,1509,J
147,2,66,66,737,14.421875,18.046875,1995.859375,3370.640625,28.8017578125,-5573.453125,6016.828125,69,2068,64,2017,J
218,0,55,72,964,34.578125,1.71875,2878.171875,4654.03125,20.626953125,-54.484375,-7887.625,72,2161,79,2387,J
346,268,49,51,884,-43.453125,-14.46875,2306.921875,3619.40625,-1.78588867188,-13534.640625,-5307.03125,96,3069,100,3049,K
282,268,45,52,823,-37.90625,1.640625,1796.71875,2884.765625,-4.947265625,-6664.625,-1975.359375,94,3048,71,2391,K
206,261,58,58,1443,-29.046875,25.96875,3245.796875,4648.625,10.6335449219,-8675.984375,8269.3125,88,2804,72,2469,K
412,259,50,60,1086,-96.09375,9.734375,3420.09375,3700.765625,-7.84130859375,-35235.9375,3210.359375,95,3026,72,2305,K
128,257,54,63,1463,-75.453125,-3.71875,5138.078125,4305.53125,-5.27563476562,-37457.703125,-1336.375,96,3069,66,2284,K
360,168,42,58,1421,-103.0625,-7.796875,3517.46875,4657.609375,-5.32666015625,-33276.40625,-5898.296875,86,2747,66,2167,K
290,167,50,59,795,-66.859375,25.328125,2753.828125,2737.109375,-7.32763671875,-26726.265625,8029.421875,98,3117,73,2308,K
208,164,56,64,863,-72.453125,16.078125,2888.484375,2619.671875,-2.69970703125,-28456.203125,5087.296875,93,2991,78,2511,K
130,163,61,66,988,-70.6875,-13.296875,2636.4375,3888.765625,-9.60180664062,-21207.46875,-8147.515625,102,3300,86,2640,K
447,157,51,69,1562,-101.484375,29.828125,4624.890625,5556.765625,7.49365234375,-49679.109375,12485.640625,91,2874,68,2287,K
